id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1106597783188298538,Fantastisk leilighet nærme byen! Plass til familie,267013217,Haakon,,Gamle Oslo,59.90167,10.78869,Entire home/apt,,2,4,2024-06-24,1.02,1,0,4,
1106650312172659055,Guests room Bjerke,491086421,Andrei Catalin,,Bjerke,59.94227672562899,10.808938730402058,Private room,500,4,0,,,2,267,0,
1106703284240949222,Central apartment in a embassy erea in Frogner,131917155,May Linn,,Frogner,59.91263911653718,10.708025335551309,Entire home/apt,,4,0,,,1,0,0,
1106897743242623169,Koselig og moderne leilighet.,565811287,Sunniva,,Grünerløkka,59.93293,10.79559,Entire home/apt,971,2,4,2024-08-24,0.86,1,106,4,
1107007053831110861,Fin 3-roms i Oslo,400981768,Vegard,,Nordre Aker,59.94120979999999,10.7957051,Entire home/apt,1159,1,0,,,1,204,0,
1107010054939876702,Sørengkaia 121,483794251,Erling Vatn,,Gamle Oslo,59.90171,10.75174,Entire home/apt,1250,4,9,2024-09-22,1.48,1,5,9,
1107034846721595024,Unik og lys Frognerleilighet,93639989,Andrea,,Frogner,59.91880270000001,10.710838,Entire home/apt,1786,2,0,,,1,268,0,
1107079495104238643,"Stort rom, sentral beliggenhet",565840664,Ian,,Grünerløkka,59.93198,10.76444,Private room,1500,90,0,,,1,268,0,
1107104433989639835,Cosy apartment with park view,628587,Grete,,Sagene,59.93325253096272,10.776213855099158,Entire home/apt,850,1,0,,,1,205,0,
1107155598127568721,"Perfect Location for Tourists - Walk ""Everywhere""",55764535,Olav,,Gamle Oslo,59.91727302115865,10.763640214819326,Entire home/apt,1070,2,18,2024-09-16,4.70,1,54,18,
1107191358667218084,Apartment in Grünerløkka,31283294,Marius,,Grünerløkka,59.923791405718326,10.762011265298908,Entire home/apt,1040,2,13,2024-09-22,7.50,1,1,13,
1107211266498673925,Koselig leilighet på Torshov! 42kvm,492761526,Martin,,Grünerløkka,59.93081439999999,10.7693323,Entire home/apt,1300,2,2,2024-06-28,0.50,1,30,2,
1107310597027476295,Romslig leilighet på Majorstua,78060072,Christopher,,Frogner,59.92931,10.72278,Entire home/apt,1450,2,6,2024-08-25,1.43,1,5,6,
1107316719821518172,Koselig leilighet på Torshov,193290304,Sunniva,,Sagene,59.93803,10.76629,Entire home/apt,,2,9,2024-08-05,1.36,1,0,9,
1107354919247817354,Stort rom i Frogner leilighet,230820030,Ina,,Frogner,59.91556,10.71451,Private room,1500,2,0,,,2,269,0,
1107356622401466605,Leie min pendlerleilighet når jeg ikke bruker den?,61830590,Olav Eggebø,,St. Hanshaugen,59.927467859239066,10.731940565084827,Entire home/apt,1100,2,20,2024-09-22,3.57,1,108,20,
1107382652981352058,Fin leilighet,148561130,Karen,,Bjerke,59.94363,10.8439,Entire home/apt,787,2,4,2024-08-03,0.82,1,3,4,
1107443817204994778,Central apartment with balcony and free parking,330261593,Leesland Apartments As,,Gamle Oslo,59.91098829999999,10.7640657,Entire home/apt,2544,2,6,2024-08-21,1.10,4,53,6,
1107706174496085793,Elegant central apartment with privacy,421352035,Mina,,Frogner,59.92839660000001,10.7157044,Entire home/apt,1300,3,7,2024-06-02,1.11,1,135,7,
1107776664742869039,Sentral leilighet på St.Hanshaugen,8300110,Madelen,,St. Hanshaugen,59.924479502518494,10.742324888706207,Entire home/apt,1536,2,14,2024-09-15,2.73,1,312,14,
1107864707573519403,Leilighet i bydel Sagene,32615338,Guro,,Sagene,59.92984000000001,10.753966,Entire home/apt,1167,5,1,2024-04-07,0.17,1,103,1,
1107871243306655381,Bogstadveien/Majorstuen,144334582,Oskar,,Frogner,59.926312707346575,10.725975354751299,Entire home/apt,929,1,11,2024-08-14,1.81,1,264,11,
1107930910716051310,Spectacular View Penthouse,566035092,Erik,,Gamle Oslo,59.9081979,10.7573885,Entire home/apt,1414,1,30,2024-09-11,5.23,1,24,30,
1108487263543885092,"Central and cosy, with balcony.",25807662,Maren,,Grünerløkka,59.9306264,10.7683409,Entire home/apt,1555,3,3,2024-07-07,0.68,1,221,3,
1108523679599875550,Koselig liten leilighet på Nordstrand,19013392,Elin,,Nordstrand,59.85033195031022,10.799432471394539,Entire home/apt,,7,0,,,2,0,0,
1108560524345138435,Leilighet på Grünerløkka,121244876,Kaja,,Grünerløkka,59.9204951,10.7559663,Entire home/apt,,1,4,2024-05-21,0.63,1,0,4,
1108613161690704873,30sqm studio in Frogner,17535326,Tharey Eldeen,,Frogner,59.91658691373588,10.713873500865425,Entire home/apt,464,1,1,2024-03-25,0.16,1,267,1,
1108656968663571009,Lys og stilig 3 roms leilighet med terrasse,421756140,Christopher,,Østensjø,59.8795936,10.84973,Entire home/apt,1000,2,4,2024-08-04,1.40,1,94,4,
1108738459465102543,Appartment Oslo,539958732,Pia Madeleine,,Bjerke,59.944855759779315,10.811547497737015,Entire home/apt,1100,3,0,,,1,225,0,
1108825139902609151,Seafront Apartment at Sorenga OSLO,300686001,Senthilkumar,,Gamle Oslo,59.90267748259555,10.75522677866462,Entire home/apt,3729,1,17,2024-09-12,2.76,5,262,17,
1108838722940990564,Seafront apartment at Aker Brygge OSLO,300686001,Senthilkumar,,Frogner,59.90694,10.72265,Entire home/apt,4714,2,19,2024-09-22,3.15,5,239,19,
1108876387453026315,"Sentrum Oslo city, Top Centrum,Norwegian unit",566244104,Borislav Ivelinov,,St. Hanshaugen,59.91996899999999,10.7426609,Entire home/apt,1484,2,6,2024-08-27,1.17,2,72,6,
1109167255177631841,Romslig toppleilighet midt på  Grünerløkka,226040060,Nina Remme,,Grünerløkka,59.92355949048848,10.755830737639187,Entire home/apt,,3,5,2024-08-25,0.79,1,0,5,
1109179421337034477,Moderne og sentral leilighet,179823840,Thea,,Sagene,59.93970578583773,10.779050019350999,Entire home/apt,,3,1,2024-07-12,0.38,1,0,1,
1109262178023474321,Leilighet i bydel Sagene,245783725,Kjersti,,Sagene,59.941962994812855,10.771004934907122,Entire home/apt,1600,1,2,2024-07-27,0.36,3,233,2,
1109278794471329204,Leilighet på Grünerløkka,566317739,Cecilie,,Grünerløkka,59.91948652092164,10.761289974205015,Entire home/apt,860,2,5,2024-08-29,0.86,1,17,5,
1109317058946581514,Sentral leilighet på Grünerløkka,25927831,Haakon,,Grünerløkka,59.92107119770702,10.757630243897438,Entire home/apt,1709,2,11,2024-08-18,2.24,14,83,11,
1109338191407895919,Oslo Frogner - Skillebekk,237362557,Kersti,,Frogner,59.91287930000001,10.7127372,Entire home/apt,2129,2,1,2024-08-31,1,1,170,1,
1109383003494943229,Central apartment at Manglerud,101835829,Tobias,,Østensjø,59.896451071857655,10.815698057413101,Entire home/apt,1493,2,2,2024-07-31,0.33,1,175,2,
1109420237112687004,Sentral leilighet Oslo sentrum,566360198,Linnea,,Gamle Oslo,59.91447,10.75937,Entire home/apt,,1,6,2024-08-11,0.98,1,0,6,
1109435426370674961,Sentral og moderne leilighet,52250882,Helene,,Frogner,59.932417724203404,10.71171683990031,Entire home/apt,1500,14,0,,,1,83,0,
1109449494616402333,Bohemsk leilighet med balkong.,97017341,Lisa,,Grünerløkka,59.92480293844581,10.765757337212563,Entire home/apt,,4,0,,,1,0,0,
1109460337785380171,"Flott leilighet, nær Tøyenparken",566374275,Christoffer,,Grünerløkka,59.9262486,10.7734134,Entire home/apt,1200,2,10,2024-09-14,3.06,1,245,10,
1109482652069902056,Sentral og arealeffektiv 2(3)-roms leilighet!,276304163,Zara,,St. Hanshaugen,59.92149246541384,10.738024301826954,Entire home/apt,,1,0,,,1,358,0,
1109527473600187255,Liten leilighet på Ila,427056074,Eirin Purgar,,Sagene,59.9304519236858,10.752306514001777,Entire home/apt,1000,2,3,2024-06-30,0.56,1,83,3,
1109550482192055676,"Central, cosy 2 bedroom apt",6070460,Siri Gaarder,,St. Hanshaugen,59.91969609421654,10.746328366734142,Entire home/apt,1499,4,11,2024-09-01,3.14,1,22,11,
1109866545614530043,Luksuriøs og Sentral Leilighet,566474329,Silje,,Frogner,59.920554137588766,10.723385475575924,Entire home/apt,4571,3,3,2024-07-28,0.99,1,265,3,
1109882453618676464,"Moderne hjem, 2 soverom, balkong og parkering",518577991,Martin,,Vestre Aker,59.95589204152675,10.66434770822525,Entire home/apt,1271,2,9,2024-09-01,1.46,1,60,9,
1109912288276848008,Minimalistisk leilighet i grønne omgivelser,338706467,Julie,,Sagene,59.94392300000001,10.7632856,Entire home/apt,1300,3,3,2024-09-08,0.92,1,8,3,
1109922410423315538,Vinterparadis rett ved Oslo SKI Jump,9501937,Caroline,,Vestre Aker,59.97515154311118,10.668706968710357,Entire home/apt,2300,2,1,2024-03-30,0.16,1,15,1,
1109987021798753982,fint rom,460089517,Saima,,Bjerke,59.93482521907237,10.807701849421802,Private room,500,1,5,2024-06-09,0.95,1,269,5,
1110003708458147946,Lys og hyggelig 3-roms leilighet med to soverom,566498944,Ellen,,Grünerløkka,59.9298225,10.7900862,Entire home/apt,1200,3,12,2024-09-21,1.84,1,62,12,
1110028445694763183,Charming and Classic room in Frogner Oslo,48389151,Bege,,Frogner,59.9166,10.70057,Private room,1800,1,0,,,2,269,0,
1110068777246900067,Fullt møblert studioleilighet,537861914,Amika,,Grünerløkka,59.92610036254984,10.761343394620875,Entire home/apt,,1,1,2024-03-17,0.15,1,0,1,
1110123752584436706,Newly renovated and central apartment,23251460,Cecilie,,Frogner,59.9205067,10.7018735,Entire home/apt,3500,3,1,2024-08-31,1,1,263,1,
1110135873170674559,"Stor, sentral og fargerik",80935729,Thea,,Grünerløkka,59.92944566206233,10.776310661376955,Entire home/apt,1600,3,3,2024-07-11,0.98,1,7,3,
1110151655658980633,Apartment in the Heart of the Old Town,439880728,Elise,,Gamle Oslo,59.90192987369687,10.770190781982432,Entire home/apt,,3,5,2024-09-22,3.57,1,0,5,
1110179552338944204,Sjarmerende leilighet på Kampen/Tøyen,76204067,Benjamin,,Gamle Oslo,59.91138,10.77722,Entire home/apt,979,2,8,2024-09-23,1.63,1,18,8,
1110213826406657428,Harmoni,219701732,Tonje,,Vestre Aker,59.9577,10.65281,Entire home/apt,1350,5,2,2024-08-15,1.05,1,47,2,
1110229023505207275,Koselig leilighet på Bjølsen!,211691230,Silje,,Sagene,59.942823322740814,10.764451523590699,Entire home/apt,869,1,5,2024-06-30,1.07,1,17,5,
1110245238996517094,Koselig leilighet i Oslo sentrum,442064407,Ingrid,,Grünerløkka,59.91667,10.75829,Entire home/apt,1300,2,0,,,1,177,0,
1110266943990260209,Sentral luftig byleilighet,142967738,Marius,,St. Hanshaugen,59.92555399415604,10.746001169311503,Entire home/apt,1600,2,0,,,1,1,0,
1110275751037130778,Sentral hagebyidyll,8650878,Silje,,Gamle Oslo,59.91634,10.79906,Entire home/apt,3200,2,4,2024-09-15,0.90,1,290,4,
1110312549923969083,Flott enebolig med hage på Bygdø,27878728,Tiril,,Frogner,59.90246,10.68427,Entire home/apt,5000,5,0,,,1,337,0,
1110354369387040425,Leilighet i Gamle Oslo med gratis parkering,93612500,Philip,,Gamle Oslo,59.90341328029666,10.78610960394144,Entire home/apt,1271,1,11,2024-08-27,2.77,1,179,11,
1110598199594795627,Architect's Airy Apartment,75205796,Gustav,,St. Hanshaugen,59.9210189,10.7486651,Entire home/apt,1427,4,3,2024-07-29,0.87,1,2,3,
1110641801715554134,Brand new luxury apartment!,566661584,Aino Maria,,St. Hanshaugen,59.91982748685389,10.741157573315538,Entire home/apt,2500,7,1,2024-06-18,0.29,1,291,1,
1110674558089706506,Leilighet sentralt på Majorstuen,176452373,Georg,,Frogner,59.93227644679412,10.71862843561785,Entire home/apt,1100,3,13,2024-08-18,2.04,1,140,13,
1110722280234124603,Nice home for rent.,9325305,Therese,,Grünerløkka,59.93213,10.77819,Entire home/apt,1100,2,6,2024-07-07,1.11,1,15,6,
1110767812753003866,1 roms i supersentralt område!,355960636,Raymond,,Sentrum,59.919,10.73386,Entire home/apt,780,2,5,2024-05-31,0.82,1,358,5,
1110789736741654318,Panoramic City Views of Oslo in Local Central Area,184636306,Kirsten,,Sagene,59.94010809999999,10.7644312,Entire home/apt,942,2,5,2024-08-10,0.98,1,238,5,
1110810868039172580,Koselig leilighet med parkering,80203789,Ann Kristin,,Bjerke,59.93883997455963,10.829990543425083,Entire home/apt,,2,14,2024-08-18,2.32,1,0,14,
1110838949402525449,"Leilighet på Torshov, nær sentrum, 100 kvm.",83672922,Kim-Chi,,Sagene,59.93241,10.76949,Entire home/apt,2000,2,2,2024-09-01,0.86,1,124,2,
1110855429652613154,Leilighet på St. Hanshaugen,25927831,Haakon,,St. Hanshaugen,59.926399452699975,10.736784657672107,Entire home/apt,,2,5,2024-07-01,0.80,14,0,5,
1110928764297108604,"Lys, sentral 45kvm 2-roms på Bislett!",563900581,Cecilie,,St. Hanshaugen,59.92646,10.7326,Entire home/apt,,3,2,2024-08-02,0.66,1,0,2,
1110937851796738969,Beautiful condo in Grunnerløkka,121800906,Elise,,Sagene,59.92986,10.75459,Entire home/apt,900,3,3,2024-08-10,0.47,1,41,3,
1110974293677011227,Enebolig rett ved Ekebergsletta,486095274,Lars,,Nordstrand,59.884920184095975,10.783658735454082,Entire home/apt,3500,1,1,2024-08-03,0.53,1,269,1,
1111019299756969745,Koselig ettroms på Vålerenga,160925053,Ragnhild,,Gamle Oslo,59.9086279,10.7855226,Entire home/apt,,1,8,2024-09-22,1.28,1,0,8,
1111350848990044130,Fin leilighet sentralt i Oslo,546810159,Magnus,,Frogner,59.924919209725914,10.714276358485222,Entire home/apt,1157,2,3,2024-09-20,3,1,350,3,
1111410316008310240,Beautiful flat in old town Oslo,4081802,Martina,,Gamle Oslo,59.90882,10.76978,Entire home/apt,,7,0,,,1,0,0,
1111438989872685044,Nice bright Apt&10 min to C. Station&Free Parking,84739248,Carlos Fernando,,Gamle Oslo,59.917008146145,10.762652234314638,Entire home/apt,1481,2,19,2024-09-01,3.06,6,27,19,
1111452170248921335,Ei litta perle på grünerløkka,68046159,Stine Charlott,,Grünerløkka,59.9200536,10.7552542,Entire home/apt,1497,1,0,,,1,166,0,
1111524793175253416,Koselig leilighet midt på Tøyen,24620537,Karoline,,Gamle Oslo,59.9122326,10.7762725,Entire home/apt,,1,0,,,1,0,0,
1111585174183421837,Leilighet på sentrale Majorstuen,457546064,Henrik,,Frogner,59.92707383764507,10.723687846032716,Entire home/apt,1200,1,7,2024-09-15,1.51,1,356,7,
1111616507913706138,Fargerikt rom i leilighet,207767014,Julia,,Grünerløkka,59.92505,10.7579,Private room,,3,0,,,1,0,0,
1111651382458223685,Cosy artsy apartment,89785746,Ida,,Grünerløkka,59.928754934941296,10.776946008319047,Entire home/apt,,1,0,,,1,235,0,
1111727866658650239,Tranquil and cosy city home with balcony,48135468,Nina,,Frogner,59.93231,10.71842,Entire home/apt,2300,3,9,2024-08-24,2.52,1,96,9,
1112187454321598705,Leilighet i Oslo nærme alt,486769670,Marcus,,St. Hanshaugen,59.922297717408036,10.73908217353641,Entire home/apt,957,2,13,2024-08-03,2.15,1,117,13,
1112193033931819818,Appartment with great view,420126703,Kaisa,,Bjerke,59.9435101,10.8169539,Entire home/apt,,2,7,2024-07-02,1.13,1,0,7,
1112208151751260669,Leilighet midt på Grünerløkka!,170573096,Sigvard,,Grünerløkka,59.92387,10.75971,Entire home/apt,,3,32,2024-09-22,4.87,1,4,32,
1112223648775896612,Scandi-style bright apartment,113229781,Nina,,Grünerløkka,59.92108,10.76062,Entire home/apt,1500,4,1,2024-09-08,1,2,33,1,
1112228555576320665,Cozy loft apartment,553638424,Anders,,Gamle Oslo,59.9031628,10.7729745,Entire home/apt,1965,1,6,2024-09-08,1.98,1,302,6,
1112376118065257916,"Sentrum Oslo, Top Centrum,Norwegian unit",566244104,Borislav Ivelinov,,St. Hanshaugen,59.919742997729344,10.743760372406088,Entire home/apt,1490,2,19,2024-09-17,3.41,2,68,19,
1112416414657413097,Sentrumsnær 3-roms med balkong,124505797,Silje,,Gamle Oslo,59.91577170000001,10.765048,Entire home/apt,,2,6,2024-05-19,0.95,1,0,6,
1112425709859599536,Sentral og hyggelig leilighet,162052527,Synne,,Gamle Oslo,59.9153344,10.7734604,Entire home/apt,1100,2,4,2024-09-08,1.01,1,146,4,
1112585598638860855,(R2)Bed in a shared room in the center,222869161,Charlie,,Frogner,59.9118868,10.7240688,Shared room,371,1,29,2024-09-04,4.78,8,79,29,
1112830548499742187,Koslig leilighet med balkong,22959152,Malin,,Sagene,59.93111,10.76176,Entire home/apt,,1,5,2024-04-21,0.82,1,0,5,
1112867386438400323,Cozy apartment in Helsfyr,225753764,Festus,,Gamle Oslo,59.9142654,10.7955863,Entire home/apt,1350,1,8,2024-06-19,1.49,1,89,8,
1112882773073558527,Lys og delikat leilighet,59488512,Asta,,Frogner,59.91449,10.72523,Entire home/apt,,7,3,2024-06-17,0.61,1,0,3,
1112959992264370883,Leilighet midt på Majorstua.,133428997,Daniel,,Frogner,59.92841250000001,10.7218132,Entire home/apt,1357,5,1,2024-08-03,0.53,1,56,1,
1113005155350029762,To rom med dobbeltsenger og romslig sofa i sentrum,461205505,Jonathan,,Sentrum,59.91085099999999,10.747604,Entire home/apt,,1,12,2024-08-09,2.16,1,0,12,
1113085194828113737,Velkommen til Tøyen Torg 1,543397457,Astri,,Gamle Oslo,59.9133868,10.7756882,Private room,560,2,21,2024-09-18,3.91,2,188,21,
1113123263849543055,Moderne rekkehus med p-plass,62907928,Mathias,,Søndre Nordstrand,59.84836190000001,10.8166454,Entire home/apt,1500,4,9,2024-08-25,1.48,1,102,9,
1113131966512501713,"Sentral, koselig leilighet.",468654884,Lotte,,Gamle Oslo,59.91035724394266,10.774335231238288,Entire home/apt,1300,2,13,2024-09-23,2.64,1,120,13,
1113512333943993340,Lys og moderne leilighet,520806595,Eirill,,Sagene,59.94518981525364,10.771155953407288,Entire home/apt,,3,11,2024-06-25,1.78,1,0,11,
1113542840833410761,Arendalsgata,48549735,Erik Mathias,,Sagene,59.93871019049449,10.756234320759459,Entire home/apt,1600,2,0,,,1,305,0,
1113733384329544552,Koselig leilighet med balkong,133705243,Stine,,Sagene,59.93023359999999,10.7585458,Entire home/apt,1200,2,9,2024-09-16,1.94,1,177,9,
1113813960187325854,Rom til leie på Grorud,507894655,Joel,,Grorud,59.95883,10.89291,Private room,350,1,26,2024-08-16,4.17,1,176,26,
1113821979313428037,Modern penthouse - heart of Oslo,109096865,Amina,,Frogner,59.92932,10.72487,Entire home/apt,1800,2,1,2024-08-30,1,1,269,1,
1114312929261745098,Leilighet,195024245,Anders,,Grünerløkka,59.92124519999999,10.7705662,Entire home/apt,2286,1,3,2024-05-05,0.51,1,8,3,
1114372235065036903,Supersentral leilighet ved Slottet og Karl Johan,58281289,Erik Zacharias,,Frogner,59.92185909999999,10.7302303,Entire home/apt,,1,37,2024-08-31,9.41,2,0,37,
1114393926446048858,"Sentral 64kvm leilighet med to soverom, 4. etasje",156283292,Terje,,Gamle Oslo,59.9164091,10.7750068,Entire home/apt,,3,2,2024-07-14,0.72,1,0,2,
1114432762706314409,Studioleilighet m/sovealkove.,74134118,Andreas Bertin,,Nordstrand,59.85523435187425,10.798543625601583,Entire home/apt,800,1,2,2024-09-22,2,1,269,2,
1114433311313685378,"3-roms, kort vei til sentrum",147659317,Vebjørn,,Østensjø,59.8943353,10.8168573,Entire home/apt,950,2,6,2024-08-03,1.12,1,183,6,
1114433816453436887,Sjarmerende enebolig med hage og terrasse.,23653072,Tina,,Nordre Aker,59.9508172,10.7819115,Entire home/apt,3000,2,1,2024-09-01,1,1,226,1,
1114435353576962586,Cozy home in the heart of Oslo,5506978,Alice Xiao,,St. Hanshaugen,59.92997,10.74734,Entire home/apt,1200,2,10,2024-08-24,1.79,1,179,10,
1114461057081504525,"Kollektiv transport, 3 senger.",567526526,Tomine,,Gamle Oslo,59.91862884766162,10.798990577459335,Entire home/apt,835,1,1,2024-08-20,0.75,1,242,1,
1114473412869966144,the tiny jungle,4008046,Eilin,,St. Hanshaugen,59.9224595,10.7365788,Entire home/apt,700,6,5,2024-09-14,1.13,1,11,5,
1114478980355479867,House with a separate apartment,487134002,Oxana,,Nordstrand,59.8559101,10.7878237,Entire home/apt,584,1,36,2024-09-22,5.97,1,12,36,
1114482011475876873,Fredriks leilighet,526650169,Fredrik,,Østensjø,59.89620486368768,10.838425627508537,Entire home/apt,,1,0,,,1,0,0,
1114500626377054733,Cozy apartment,567540299,Ole Kristian Pladsen,,Bjerke,59.944866313515924,10.845083823278822,Entire home/apt,920,2,24,2024-09-23,4.11,1,161,24,
1114567374831858651,(R3)Bed in shared room in center,222869161,Charlie,,Frogner,59.9118868,10.7240688,Shared room,371,1,21,2024-09-06,3.33,8,90,21,
1114573294077945976,(R4)Bed in a shared room in the center,222869161,Charlie,,Frogner,59.9118868,10.7240688,Shared room,371,1,9,2024-09-08,1.41,8,14,9,
1114585132059219432,Hyggelig hus nær Ekebergsletta,80308032,Henriette,,Nordstrand,59.897417882952595,10.791655557672136,Entire home/apt,3500,4,0,,,1,175,0,
1114618980744049247,Søt leilighet på løkka,82090930,Jeanette,,Grünerløkka,59.92356461844909,10.765545442700386,Entire home/apt,,2,3,2024-04-11,0.51,1,0,3,
1114631438580342127,Oslo Downtown Apt. Extremely Central & Low-Priced!,562010277,Edward John,,Gamle Oslo,59.91271378740673,10.759269408881664,Entire home/apt,1400,1,55,2024-09-15,11.62,3,353,55,
1114642463319278488,Leilighet ved Skillebekk/Vika,141271828,Helene,,Frogner,59.91298038586558,10.717849312329893,Entire home/apt,1300,25,0,,,1,179,0,
1114940968426966838,Klassisk og innbydende leilighet,43247754,Felicia,,Frogner,59.92836,10.72437,Entire home/apt,1400,25,0,,,1,175,0,
1114982412740072325,Entire rental unit on Sagene,491813928,Sindre,,Sagene,59.9396821,10.7639106,Entire home/apt,,2,5,2024-08-12,0.82,1,0,5,
1115035434538662895,Moderne og minimalistisk!,59179332,Preben,,Grünerløkka,59.92721067789609,10.768444421456639,Entire home/apt,,6,1,2024-05-04,0.20,1,0,1,
1115047694436162124,Modern easy living with kids,365629051,Marte,,Vestre Aker,59.95132875029339,10.682865008711815,Entire home/apt,1900,1,4,2024-08-19,1.32,1,222,4,
1115058550455004070,Artsy & vakker - med svært høy standard,54760033,Synnøve,,Grünerløkka,59.92564369999999,10.7627071,Entire home/apt,,5,5,2024-05-20,0.89,1,0,5,
1115096244923202516,Sentrumsnær leilighet i Oslo,76960641,Tinea,,Gamle Oslo,59.910925721330045,10.77510545386824,Entire home/apt,,30,0,,,1,0,0,
